time;x;y;z
2.3730;-0.5992;-0.4417;0.1046
2.3740;-0.5992;-0.4417;0.1046
2.3800;-0.6207;-0.4417;0.0845
2.3810;-0.6207;-0.4417;0.0845
2.3900;-0.6514;-0.4539;0.0880
2.3910;-0.6514;-0.4539;0.0880
2.3930;-0.6514;-0.4539;0.0880
2.4010;-0.6676;-0.4642;0.0831
2.4020;-0.6676;-0.4642;0.0831
2.4250;-0.6910;-0.4808;0.0782
2.4300;-0.6910;-0.4808;0.0782
2.4310;-0.6910;-0.4808;0.0782
2.4320;-0.7081;-0.4915;0.0708
2.4330;-0.7081;-0.4915;0.0708
2.4340;-0.7277;-0.5165;0.0552
2.4360;-0.7277;-0.5165;0.0552
2.4370;-0.7277;-0.5165;0.0552
2.4380;-0.7374;-0.5179;0.0547
2.4400;-0.7374;-0.5179;0.0547
2.4830;-0.7780;-0.5292;0.0225
2.4840;-0.7780;-0.5292;0.0225
2.4850;-0.7780;-0.5292;0.0225
2.4870;-0.7936;-0.5438;-0.0249
2.4880;-0.7936;-0.5438;-0.0249
2.4920;-0.7775;-0.5531;-0.0415
2.4930;-0.7775;-0.5531;-0.0415
2.4940;-0.7775;-0.5531;-0.0415
2.4950;-0.7990;-0.5541;-0.0523
2.4960;-0.7990;-0.5541;-0.0523
2.4980;-0.8019;-0.5560;-0.0621
2.4990;-0.8019;-0.5560;-0.0621
2.5000;-0.8166;-0.5629;-0.0537
2.5010;-0.8166;-0.5629;-0.0537
2.5020;-0.8352;-0.5736;-0.0606
2.5110;-0.8352;-0.5736;-0.0606
2.5120;-0.8352;-0.5736;-0.0606
2.5130;-0.8708;-0.5986;-0.0630
2.5150;-0.8708;-0.5986;-0.0630
2.5290;-0.9163;-0.6093;-0.0616
2.5310;-0.9163;-0.6093;-0.0616
2.5320;-0.9163;-0.6093;-0.0616
2.5330;-0.9373;-0.6225;-0.0777
2.5350;-0.9373;-0.6225;-0.0777
2.5410;-0.9534;-0.6093;-0.0689
2.5690;-0.9534;-0.6093;-0.0689
2.5700;-0.9534;-0.6093;-0.0689
2.5710;-0.9529;-0.6279;-0.0704
2.5720;-0.9529;-0.6279;-0.0704
2.5750;-0.9710;-0.6352;-0.0811
